Example_experiment_data
;TSE PhenoMaster V4.8.9 (2013-4929)
Box;Animal No.;Weight_g;Text1
1;1;350;HEALTHY
2;2;350;DISEASE
3;3;350;HEALTHY
4;4;350;DISEASE
5;5;350;HEALTHY
1;6;350;DISEASE
2;7;350;HEALTHY
3;8;350;DISEASE
4;9;350;HEALTHY
5;10;350;DISEASE

Date;Time;Animal No.;Box;XT+YT;XT;XY
2024-07-22;10:04:00;9;5;50;229;703
2024-07-22;10:04:00;10;5;0;241;715
2024-07-22;10:05:00;1;1;81;252;711
2024-07-22;10:05:00;2;1;89;263;0
2024-07-22;10:05:00;3;2;0;256;696
2024-07-22;10:05:00;4;2;69;268;0
2024-07-22;10:05:00;5;3;0;244;0
2024-07-22;10:05:00;6;3;61;0;684
2024-07-22;10:05:00;7;4;0;248;0
2024-07-22;10:05:00;8;4;74;259;0
2024-07-22;10:05:00;9;5;0;0;705
2024-07-22;10:05:00;10;5;79;230;702
2024-07-22;10:06:00;1;1;57;234;679
2024-07-22;10:06:00;2;1;0;0;0
2024-07-22;10:06:00;3;2;71;231;702
2024-07-22;10:06:00;4;2;74;241;702
2024-07-22;10:06:00;5;3;90;243;656
2024-07-22;10:06:00;6;3;98;256;667
2024-07-22;10:06:00;7;4;85;255;704
2024-07-22;10:06:00;8;4;95;0;737
2024-07-22;10:06:00;9;5;71;259;700
2024-07-22;10:06:00;10;5;84;267;0
2024-07-22;10:07:00;1;1;73;245;699
2024-07-22;10:07:00;2;1;0;256;0
2024-07-22;10:07:00;3;2;81;244;0
2024-07-22;10:07:00;4;2;0;252;703
2024-07-22;10:07:00;5;3;73;249;667
2024-07-22;10:07:00;6;3;80;260;675
2024-07-22;10:07:00;7;4;95;252;701
2024-07-22;10:07:00;8;4;0;262;717
2024-07-22;10:07:00;9;5;93;241;689
2024-07-22;10:07:00;10;5;94;0;699
2024-07-22;10:08:00;1;1;71;0;690
2024-07-22;10:08:00;2;1;0;254;704
2024-07-22;10:08:00;3;2;74;248;0
2024-07-22;10:08:00;4;2;85;255;668
2024-07-22;10:08:00;5;3;60;247;704
2024-07-22;10:08:00;6;3;70;253;719
2024-07-22;10:08:00;7;4;0;234;0
2024-07-22;10:08:00;8;4;0;245;715
2024-07-22;10:08:00;9;5;74;0;704
2024-07-22;10:08:00;10;5;0;249;0
2024-07-22;10:09:00;1;1;0;0;713
2024-07-22;10:09:00;2;1;84;256;721
2024-07-22;10:09:00;3;2;89;223;671
2024-07-22;10:09:00;4;2;94;227;690
2024-07-22;10:09:00;5;3;0;256;684
2024-07-22;10:09:00;6;3;76;264;694
2024-07-22;10:09:00;7;4;79;0;700
2024-07-22;10:09:00;8;4;91;234;705
2024-07-22;10:09:00;9;5;75;245;692
2024-07-22;10:09:00;10;5;84;249;708
2024-07-22;10:10:00;1;1;59;0;703
2024-07-22;10:10:00;2;1;66;266;727
2024-07-22;10:10:00;3;2;0;0;686
2024-07-22;10:10:00;4;2;78;248;0
2024-07-22;10:10:00;5;3;69;250;0
2024-07-22;10:10:00;6;3;72;255;699
2024-07-22;10:10:00;7;4;0;253;714
2024-07-22;10:10:00;8;4;94;257;728
2024-07-22;10:10:00;9;5;63;0;658
2024-07-22;10:10:00;10;5;0;273;675
2024-07-22;10:11:00;1;1;94;251;659
2024-07-22;10:11:00;2;1;100;0;0
2024-07-22;10:11:00;3;2;0;251;0
2024-07-22;10:11:00;4;2;71;264;716
2024-07-22;10:11:00;5;3;0;261;719
2024-07-22;10:11:00;6;3;56;0;733
2024-07-22;10:11:00;7;4;57;257;696
2024-07-22;10:11:00;8;4;71;0;0
2024-07-22;10:11:00;9;5;62;0;0
2024-07-22;10:11:00;10;5;0;0;699
2024-07-22;10:12:00;1;1;0;241;701
2024-07-22;10:12:00;2;1;67;243;713
2024-07-22;10:12:00;3;2;58;240;0
2024-07-22;10:12:00;4;2;64;252;671
2024-07-22;10:12:00;5;3;0;250;672
2024-07-22;10:12:00;6;3;89;261;0
2024-07-22;10:12:00;7;4;105;246;708
2024-07-22;10:12:00;8;4;0;0;0
2024-07-22;10:12:00;9;5;59;242;0
2024-07-22;10:12:00;10;5;0;0;0
2024-07-22;10:13:00;1;1;52;0;0
2024-07-22;10:13:00;2;1;60;253;702
2024-07-22;10:13:00;3;2;57;251;689
2024-07-22;10:13:00;4;2;66;251;712
2024-07-22;10:13:00;5;3;0;254;696
2024-07-22;10:13:00;6;3;84;0;0
2024-07-22;10:13:00;7;4;0;232;711
2024-07-22;10:13:00;8;4;85;238;0
2024-07-22;10:13:00;9;5;47;241;703
2024-07-22;10:13:00;10;5;0;257;727
2024-07-22;10:14:00;1;1;66;232;0
2024-07-22;10:14:00;2;1;81;245;704
2024-07-22;10:14:00;3;2;86;220;686
2024-07-22;10:14:00;4;2;98;222;0
2024-07-22;10:14:00;5;3;0;0;0
2024-07-22;10:14:00;6;3;91;279;726
2024-07-22;10:14:00;7;4;63;238;687
2024-07-22;10:14:00;8;4;0;0;717
2024-07-22;10:14:00;9;5;81;237;669
2024-07-22;10:14:00;10;5;82;0;687
2024-07-22;10:15:00;1;1;61;237;673
2024-07-22;10:15:00;2;1;70;251;698
2024-07-22;10:15:00;3;2;68;256;694
2024-07-22;10:15:00;4;2;73;263;711
2024-07-22;10:15:00;5;3;85;0;0
2024-07-22;10:15:00;6;3;91;256;0
2024-07-22;10:15:00;7;4;62;242;675
2024-07-22;10:15:00;8;4;70;244;695
2024-07-22;10:15:00;9;5;0;238;704
2024-07-22;10:15:00;10;5;84;247;714
2024-07-22;10:16:00;1;1;0;0;685
2024-07-22;10:16:00;2;1;66;0;695
2024-07-22;10:16:00;3;2;83;0;0
2024-07-22;10:16:00;4;2;95;253;0
2024-07-22;10:16:00;5;3;60;243;666
2024-07-22;10:16:00;6;3;0;260;689
2024-07-22;10:16:00;7;4;0;0;703
2024-07-22;10:16:00;8;4;65;0;722
2024-07-22;10:16:00;9;5;0;247;682
2024-07-22;10:16:00;10;5;0;266;694
2024-07-22;10:17:00;1;1;60;258;682
2024-07-22;10:17:00;2;1;0;263;0
2024-07-22;10:17:00;3;2;75;212;705
2024-07-22;10:17:00;4;2;0;225;718
2024-07-22;10:17:00;5;3;69;0;695
2024-07-22;10:17:00;6;3;78;245;713
2024-07-22;10:17:00;7;4;0;242;681
2024-07-22;10:17:00;8;4;85;251;689
2024-07-22;10:17:00;9;5;77;251;676
2024-07-22;10:17:00;10;5;84;0;696
2024-07-22;10:18:00;1;1;76;254;0
2024-07-22;10:18:00;2;1;92;269;712
2024-07-22;10:18:00;3;2;88;222;699
2024-07-22;10:18:00;4;2;96;236;712
2024-07-22;10:18:00;5;3;69;257;670
2024-07-22;10:18:00;6;3;0;268;693
2024-07-22;10:18:00;7;4;47;0;703
2024-07-22;10:18:00;8;4;53;242;714
2024-07-22;10:18:00;9;5;77;249;0
2024-07-22;10:18:00;10;5;84;0;751
2024-07-22;10:19:00;1;1;0;251;676
2024-07-22;10:19:00;2;1;63;266;690
2024-07-22;10:19:00;3;2;71;235;677
2024-07-22;10:19:00;4;2;79;250;695
2024-07-22;10:19:00;5;3;0;0;687
2024-07-22;10:19:00;6;3;0;262;0
2024-07-22;10:19:00;7;4;69;234;0
2024-07-22;10:19:00;8;4;75;247;699
2024-07-22;10:19:00;9;5;78;244;714
2024-07-22;10:19:00;10;5;87;253;727
2024-07-22;10:20:00;1;1;69;257;0
2024-07-22;10:20:00;2;1;76;272;0
2024-07-22;10:20:00;3;2;77;240;665
2024-07-22;10:20:00;4;2;86;241;695
2024-07-22;10:20:00;5;3;0;0;675
2024-07-22;10:20:00;6;3;102;246;692
2024-07-22;10:20:00;7;4;71;250;0
2024-07-22;10:20:00;8;4;81;255;702
2024-07-22;10:20:00;9;5;68;247;693
2024-07-22;10:20:00;10;5;0;254;702
2024-07-22;10:21:00;1;1;67;0;0
2024-07-22;10:21:00;2;1;76;264;704
2024-07-22;10:21:00;3;2;0;246;684
2024-07-22;10:21:00;4;2;0;256;700
2024-07-22;10:21:00;5;3;0;234;689
2024-07-22;10:21:00;6;3;78;0;715
2024-07-22;10:21:00;7;4;82;255;716
2024-07-22;10:21:00;8;4;87;268;725
2024-07-22;10:21:00;9;5;57;260;0
2024-07-22;10:21:00;10;5;65;272;696
2024-07-22;10:22:00;1;1;92;0;660
2024-07-22;10:22:00;2;1;0;250;673
2024-07-22;10:22:00;3;2;0;239;0
2024-07-22;10:22:00;4;2;0;252;0
2024-07-22;10:22:00;5;3;69;0;715
2024-07-22;10:22:00;6;3;75;282;723
2024-07-22;10:22:00;7;4;69;246;674
2024-07-22;10:22:00;8;4;75;258;0
2024-07-22;10:22:00;9;5;53;0;678
2024-07-22;10:22:00;10;5;67;0;685
2024-07-22;10:23:00;1;1;76;234;694
2024-07-22;10:23:00;2;1;0;242;714
2024-07-22;10:23:00;3;2;76;245;711
2024-07-22;10:23:00;4;2;0;0;725
2024-07-22;10:23:00;5;3;75;266;685
2024-07-22;10:23:00;6;3;85;263;695
2024-07-22;10:23:00;7;4;0;250;675
2024-07-22;10:23:00;8;4;72;262;685
2024-07-22;10:23:00;9;5;86;239;683
2024-07-22;10:23:00;10;5;98;258;692
2024-07-22;10:24:00;1;1;59;234;653
2024-07-22;10:24:00;2;1;63;241;0
2024-07-22;10:24:00;3;2;0;0;718
2024-07-22;10:24:00;4;2;79;0;725
2024-07-22;10:24:00;5;3;56;246;697
2024-07-22;10:24:00;6;3;60;257;704
2024-07-22;10:24:00;7;4;0;236;679
2024-07-22;10:24:00;8;4;70;253;693
2024-07-22;10:24:00;9;5;76;0;0
2024-07-22;10:24:00;10;5;80;252;684
2024-07-22;10:25:00;1;1;79;249;699
2024-07-22;10:25:00;2;1;88;0;713
2024-07-22;10:25:00;3;2;0;252;705
2024-07-22;10:25:00;4;2;65;261;729
2024-07-22;10:25:00;5;3;73;221;690
2024-07-22;10:25:00;6;3;80;232;0
2024-07-22;10:25:00;7;4;0;267;693
2024-07-22;10:25:00;8;4;59;271;706
2024-07-22;10:25:00;9;5;73;243;719
2024-07-22;10:25:00;10;5;0;0;0
2024-07-22;10:26:00;1;1;94;0;709
2024-07-22;10:26:00;2;1;0;272;729
2024-07-22;10:26:00;3;2;0;220;0
2024-07-22;10:26:00;4;2;83;0;705
2024-07-22;10:26:00;5;3;74;249;686
2024-07-22;10:26:00;6;3;77;250;695
2024-07-22;10:26:00;7;4;64;241;704
2024-07-22;10:26:00;8;4;68;257;719
2024-07-22;10:26:00;9;5;75;258;678
2024-07-22;10:26:00;10;5;79;258;693
2024-07-22;10:27:00;1;1;70;249;700
2024-07-22;10:27:00;2;1;78;0;0
2024-07-22;10:27:00;3;2;0;257;674
2024-07-22;10:27:00;4;2;63;263;695
2024-07-22;10:27:00;5;3;86;242;710
2024-07-22;10:27:00;6;3;93;255;722
2024-07-22;10:27:00;7;4;70;0;706
2024-07-22;10:27:00;8;4;81;255;0
2024-07-22;10:27:00;9;5;50;0;0
2024-07-22;10:27:00;10;5;0;267;737
2024-07-22;10:28:00;1;1;91;244;701
2024-07-22;10:28:00;2;1;0;248;718
2024-07-22;10:28:00;3;2;59;0;697
2024-07-22;10:28:00;4;2;0;258;721
2024-07-22;10:28:00;5;3;0;0;691
2024-07-22;10:28:00;6;3;88;258;0
2024-07-22;10:28:00;7;4;80;251;686
2024-07-22;10:28:00;8;4;84;0;686
2024-07-22;10:28:00;9;5;71;260;705
2024-07-22;10:28:00;10;5;72;265;0
2024-07-22;10:29:00;1;1;43;249;697
2024-07-22;10:29:00;2;1;52;256;729
2024-07-22;10:29:00;3;2;54;231;716
2024-07-22;10:29:00;4;2;63;242;733
2024-07-22;10:29:00;5;3;74;233;673
2024-07-22;10:29:00;6;3;79;0;695
2024-07-22;10:29:00;7;4;0;0;687
2024-07-22;10:29:00;8;4;0;246;702
2024-07-22;10:29:00;9;5;81;243;0
2024-07-22;10:29:00;10;5;89;253;690
2024-07-22;10:30:00;1;1;76;0;698
2024-07-22;10:30:00;2;1;89;0;702
2024-07-22;10:30:00;3;2;77;259;712
2024-07-22;10:30:00;4;2;0;265;727
2024-07-22;10:30:00;5;3;0;250;690
2024-07-22;10:30:00;6;3;76;262;704
2024-07-22;10:30:00;7;4;87;252;685
2024-07-22;10:30:00;8;4;93;262;713
2024-07-22;10:30:00;9;5;60;0;680
2024-07-22;10:30:00;10;5;64;261;692
2024-07-22;10:31:00;1;1;63;238;687
2024-07-22;10:31:00;2;1;72;257;696
2024-07-22;10:31:00;3;2;0;247;708
2024-07-22;10:31:00;4;2;0;263;0
2024-07-22;10:31:00;5;3;87;256;699
2024-07-22;10:31:00;6;3;93;267;0
2024-07-22;10:31:00;7;4;69;238;0
2024-07-22;10:31:00;8;4;81;248;0
2024-07-22;10:31:00;9;5;36;220;680
2024-07-22;10:31:00;10;5;0;0;705
2024-07-22;10:32:00;1;1;81;244;697
2024-07-22;10:32:00;2;1;0;0;711
2024-07-22;10:32:00;3;2;67;241;705
2024-07-22;10:32:00;4;2;74;254;717
2024-07-22;10:32:00;5;3;90;0;0
2024-07-22;10:32:00;6;3;94;238;661
2024-07-22;10:32:00;7;4;76;0;710
2024-07-22;10:32:00;8;4;87;0;0
2024-07-22;10:32:00;9;5;0;0;693
2024-07-22;10:32:00;10;5;63;252;709
2024-07-22;10:33:00;1;1;83;254;0
2024-07-22;10:33:00;2;1;85;256;685
2024-07-22;10:33:00;3;2;87;233;688
2024-07-22;10:33:00;4;2;93;252;702
2024-07-22;10:33:00;5;3;59;239;0
2024-07-22;10:33:00;6;3;0;249;0
2024-07-22;10:33:00;7;4;83;236;709
2024-07-22;10:33:00;8;4;82;243;724
2024-07-22;10:33:00;9;5;0;244;679
2024-07-22;10:33:00;10;5;74;0;0
2024-07-22;10:34:00;1;1;76;244;673
2024-07-22;10:34:00;2;1;77;250;686
2024-07-22;10:34:00;3;2;77;0;695
2024-07-22;10:34:00;4;2;85;249;716
2024-07-22;10:34:00;5;3;61;242;728
2024-07-22;10:34:00;6;3;71;0;744
2024-07-22;10:34:00;7;4;82;0;696
2024-07-22;10:34:00;8;4;94;0;711
2024-07-22;10:34:00;9;5;0;240;0
2024-07-22;10:34:00;10;5;0;251;723
2024-07-22;10:35:00;1;1;0;0;701
2024-07-22;10:35:00;2;1;88;247;705
2024-07-22;10:35:00;3;2;67;0;697
2024-07-22;10:35:00;4;2;72;249;704
2024-07-22;10:35:00;5;3;55;235;718
2024-07-22;10:35:00;6;3;0;0;737
2024-07-22;10:35:00;7;4;89;258;0
2024-07-22;10:35:00;8;4;0;265;694
2024-07-22;10:35:00;9;5;91;0;696
2024-07-22;10:35:00;10;5;92;260;707
2024-07-22;10:36:00;1;1;0;264;703
2024-07-22;10:36:00;2;1;78;0;710
2024-07-22;10:36:00;3;2;0;225;688
2024-07-22;10:36:00;4;2;69;235;702
2024-07-22;10:36:00;5;3;102;249;673
2024-07-22;10:36:00;6;3;104;266;682
2024-07-22;10:36:00;7;4;73;232;687
2024-07-22;10:36:00;8;4;82;245;703
2024-07-22;10:36:00;9;5;79;0;706
2024-07-22;10:36:00;10;5;85;235;0
2024-07-22;10:37:00;1;1;0;252;0
2024-07-22;10:37:00;2;1;0;0;683
2024-07-22;10:37:00;3;2;67;0;668
2024-07-22;10:37:00;4;2;76;247;0
2024-07-22;10:37:00;5;3;90;240;690
2024-07-22;10:37:00;6;3;95;253;713
2024-07-22;10:37:00;7;4;77;224;688
2024-07-22;10:37:00;8;4;84;0;0
2024-07-22;10:37:00;9;5;74;0;690
2024-07-22;10:37:00;10;5;84;252;712
2024-07-22;10:38:00;1;1;58;0;0
2024-07-22;10:38:00;2;1;66;0;714
2024-07-22;10:38:00;3;2;0;250;694
2024-07-22;10:38:00;4;2;100;264;0
2024-07-22;10:38:00;5;3;0;249;688
2024-07-22;10:38:00;6;3;94;262;0
2024-07-22;10:38:00;7;4;92;242;0
2024-07-22;10:38:00;8;4;99;0;713
2024-07-22;10:38:00;9;5;84;262;680
2024-07-22;10:38:00;10;5;0;276;0
2024-07-22;10:39:00;1;1;65;0;691
2024-07-22;10:39:00;2;1;79;0;710
2024-07-22;10:39:00;3;2;60;251;686
2024-07-22;10:39:00;4;2;78;262;703
2024-07-22;10:39:00;5;3;64;259;684
2024-07-22;10:39:00;6;3;0;269;690
2024-07-22;10:39:00;7;4;0;234;673
2024-07-22;10:39:00;8;4;86;249;0
2024-07-22;10:39:00;9;5;45;0;684
2024-07-22;10:39:00;10;5;56;254;0
2024-07-22;10:40:00;1;1;0;226;682
2024-07-22;10:40:00;2;1;74;239;0
2024-07-22;10:40:00;3;2;0;251;710
2024-07-22;10:40:00;4;2;0;261;727
2024-07-22;10:40:00;5;3;70;254;695
2024-07-22;10:40:00;6;3;85;264;0
2024-07-22;10:40:00;7;4;0;248;701
2024-07-22;10:40:00;8;4;0;256;720
2024-07-22;10:40:00;9;5;0;252;679
2024-07-22;10:40:00;10;5;0;261;688
2024-07-22;10:41:00;1;1;71;254;731
2024-07-22;10:41:00;2;1;81;261;751
2024-07-22;10:41:00;3;2;96;244;692
2024-07-22;10:41:00;4;2;0;0;693
2024-07-22;10:41:00;5;3;68;259;706
2024-07-22;10:41:00;6;3;79;268;713
2024-07-22;10:41:00;7;4;76;233;718
2024-07-22;10:41:00;8;4;83;239;730
2024-07-22;10:41:00;9;5;0;251;664
2024-07-22;10:41:00;10;5;98;0;677
2024-07-22;10:42:00;1;1;0;238;0
2024-07-22;10:42:00;2;1;98;247;714
2024-07-22;10:42:00;3;2;81;237;684
2024-07-22;10:42:00;4;2;0;255;690
2024-07-22;10:42:00;5;3;77;254;687
2024-07-22;10:42:00;6;3;0;0;0
2024-07-22;10:42:00;7;4;0;0;0
2024-07-22;10:42:00;8;4;83;274;0
2024-07-22;10:42:00;9;5;93;244;696
2024-07-22;10:42:00;10;5;0;258;711
2024-07-22;10:43:00;1;1;60;0;691
2024-07-22;10:43:00;2;1;66;275;713
2024-07-22;10:43:00;3;2;84;253;699
2024-07-22;10:43:00;4;2;0;0;0
2024-07-22;10:43:00;5;3;40;227;706
2024-07-22;10:43:00;6;3;50;239;0
2024-07-22;10:43:00;7;4;62;251;691
2024-07-22;10:43:00;8;4;65;256;0
2024-07-22;10:43:00;9;5;94;247;689
2024-07-22;10:43:00;10;5;94;250;0
2024-07-22;10:44:00;1;1;70;237;699
2024-07-22;10:44:00;2;1;87;246;703
2024-07-22;10:44:00;3;2;74;0;703
2024-07-22;10:44:00;4;2;80;0;719
2024-07-22;10:44:00;5;3;64;233;0
2024-07-22;10:44:00;6;3;0;243;732
2024-07-22;10:44:00;7;4;65;247;695
2024-07-22;10:44:00;8;4;73;257;708
2024-07-22;10:44:00;9;5;56;0;0
2024-07-22;10:44:00;10;5;68;274;695
2024-07-22;10:45:00;1;1;66;0;698
2024-07-22;10:45:00;2;1;74;239;713
2024-07-22;10:45:00;3;2;91;261;681
2024-07-22;10:45:00;4;2;0;275;695
2024-07-22;10:45:00;5;3;0;240;682
2024-07-22;10:45:00;6;3;0;250;0
2024-07-22;10:45:00;7;4;87;249;0
2024-07-22;10:45:00;8;4;95;0;719
2024-07-22;10:45:00;9;5;57;248;684
2024-07-22;10:45:00;10;5;66;252;693
2024-07-22;10:46:00;1;1;0;255;670
2024-07-22;10:46:00;2;1;0;266;0
2024-07-22;10:46:00;3;2;76;231;702
2024-07-22;10:46:00;4;2;83;238;720
2024-07-22;10:46:00;5;3;77;0;0
2024-07-22;10:46:00;6;3;83;0;698
2024-07-22;10:46:00;7;4;57;249;707
2024-07-22;10:46:00;8;4;62;260;726
2024-07-22;10:46:00;9;5;80;249;692
2024-07-22;10:46:00;10;5;83;256;706
2024-07-22;10:47:00;1;1;54;250;685
2024-07-22;10:47:00;2;1;59;260;688
2024-07-22;10:47:00;3;2;0;262;690
2024-07-22;10:47:00;4;2;0;269;719
2024-07-22;10:47:00;5;3;79;216;675
2024-07-22;10:47:00;6;3;83;227;0
2024-07-22;10:47:00;7;4;0;229;698
2024-07-22;10:47:00;8;4;83;0;0
2024-07-22;10:47:00;9;5;0;251;720
2024-07-22;10:47:00;10;5;93;259;729
2024-07-22;10:48:00;1;1;78;259;688
2024-07-22;10:48:00;2;1;0;0;713
2024-07-22;10:48:00;3;2;85;261;0
2024-07-22;10:48:00;4;2;91;0;711
2024-07-22;10:48:00;5;3;55;243;712
2024-07-22;10:48:00;6;3;65;253;726
2024-07-22;10:48:00;7;4;71;235;0
2024-07-22;10:48:00;8;4;84;247;713
2024-07-22;10:48:00;9;5;86;261;699
2024-07-22;10:48:00;10;5;0;274;717
2024-07-22;10:49:00;1;1;0;0;0
2024-07-22;10:49:00;2;1;0;259;723
2024-07-22;10:49:00;3;2;0;0;0
2024-07-22;10:49:00;4;2;96;254;688
2024-07-22;10:49:00;5;3;76;242;700
2024-07-22;10:49:00;6;3;83;252;718
2024-07-22;10:49:00;7;4;59;256;674
2024-07-22;10:49:00;8;4;73;0;702
2024-07-22;10:49:00;9;5;91;240;694
2024-07-22;10:49:00;10;5;0;0;696
2024-07-22;10:50:00;1;1;52;256;694
2024-07-22;10:50:00;2;1;66;261;0
2024-07-22;10:50:00;3;2;73;0;705
2024-07-22;10:50:00;4;2;0;257;725
2024-07-22;10:50:00;5;3;0;246;692
2024-07-22;10:50:00;6;3;88;250;703
2024-07-22;10:50:00;7;4;77;241;681
2024-07-22;10:50:00;8;4;0;252;0
2024-07-22;10:50:00;9;5;84;260;721
2024-07-22;10:50:00;10;5;0;264;736
2024-07-22;10:51:00;1;1;69;238;0
2024-07-22;10:51:00;2;1;74;249;0
2024-07-22;10:51:00;3;2;79;246;666
2024-07-22;10:51:00;4;2;91;256;679
2024-07-22;10:51:00;5;3;48;226;709
2024-07-22;10:51:00;6;3;58;236;727
2024-07-22;10:51:00;7;4;63;229;685
2024-07-22;10:51:00;8;4;69;239;703
2024-07-22;10:51:00;9;5;66;246;0
2024-07-22;10:51:00;10;5;74;0;703
2024-07-22;10:52:00;1;1;74;239;671
2024-07-22;10:52:00;2;1;76;249;695
2024-07-22;10:52:00;3;2;60;238;693
2024-07-22;10:52:00;4;2;66;248;708
2024-07-22;10:52:00;5;3;84;252;697
2024-07-22;10:52:00;6;3;90;258;720
2024-07-22;10:52:00;7;4;46;239;725
2024-07-22;10:52:00;8;4;0;248;0
2024-07-22;10:52:00;9;5;68;254;692
2024-07-22;10:52:00;10;5;86;0;0
2024-07-22;10:53:00;1;1;67;252;691
2024-07-22;10:53:00;2;1;71;0;0
2024-07-22;10:53:00;3;2;0;0;673
2024-07-22;10:53:00;4;2;76;0;0
2024-07-22;10:53:00;5;3;81;232;725
2024-07-22;10:53:00;6;3;86;243;727
2024-07-22;10:53:00;7;4;66;243;691
2024-07-22;10:53:00;8;4;0;250;714
2024-07-22;10:53:00;9;5;64;236;719
2024-07-22;10:53:00;10;5;75;245;728
2024-07-22;10:54:00;1;1;0;233;693
2024-07-22;10:54:00;2;1;0;242;0
2024-07-22;10:54:00;3;2;54;240;690
2024-07-22;10:54:00;4;2;68;249;0
2024-07-22;10:54:00;5;3;0;251;685
2024-07-22;10:54:00;6;3;72;0;705
2024-07-22;10:54:00;7;4;65;0;0
2024-07-22;10:54:00;8;4;73;0;678
2024-07-22;10:54:00;9;5;57;260;0
2024-07-22;10:54:00;10;5;0;269;694
2024-07-22;10:55:00;1;1;0;0;697
2024-07-22;10:55:00;2;1;72;269;0
2024-07-22;10:55:00;3;2;55;0;696
2024-07-22;10:55:00;4;2;62;245;718
2024-07-22;10:55:00;5;3;86;234;701
2024-07-22;10:55:00;6;3;89;0;0
2024-07-22;10:55:00;7;4;72;224;692
2024-07-22;10:55:00;8;4;76;229;701
2024-07-22;10:55:00;9;5;81;233;0
2024-07-22;10:55:00;10;5;80;0;724
2024-07-22;10:56:00;1;1;57;235;686
2024-07-22;10:56:00;2;1;0;0;0
2024-07-22;10:56:00;3;2;34;237;671
2024-07-22;10:56:00;4;2;48;247;0
2024-07-22;10:56:00;5;3;64;0;702
2024-07-22;10:56:00;6;3;0;246;0
2024-07-22;10:56:00;7;4;0;248;721
2024-07-22;10:56:00;8;4;73;0;732
2024-07-22;10:56:00;9;5;0;227;0
2024-07-22;10:56:00;10;5;94;238;704
2024-07-22;10:57:00;1;1;55;234;0
2024-07-22;10:57:00;2;1;61;239;723
2024-07-22;10:57:00;3;2;60;230;0
2024-07-22;10:57:00;4;2;67;242;712
2024-07-22;10:57:00;5;3;65;235;653
2024-07-22;10:57:00;6;3;0;249;672
2024-07-22;10:57:00;7;4;82;250;0
2024-07-22;10:57:00;8;4;0;262;698
2024-07-22;10:57:00;9;5;62;248;684
2024-07-22;10:57:00;10;5;72;255;704
2024-07-22;10:58:00;1;1;72;241;0
2024-07-22;10:58:00;2;1;77;0;706
2024-07-22;10:58:00;3;2;0;233;0
2024-07-22;10:58:00;4;2;0;0;717
2024-07-22;10:58:00;5;3;0;0;691
2024-07-22;10:58:00;6;3;67;253;701
2024-07-22;10:58:00;7;4;0;236;0
2024-07-22;10:58:00;8;4;85;251;709
2024-07-22;10:58:00;9;5;64;240;0
2024-07-22;10:58:00;10;5;71;253;742
2024-07-22;10:59:00;1;1;91;253;673
2024-07-22;10:59:00;2;1;0;265;686
2024-07-22;10:59:00;3;2;67;257;662
2024-07-22;10:59:00;4;2;72;0;0
2024-07-22;10:59:00;5;3;64;247;677
2024-07-22;10:59:00;6;3;74;254;687
2024-07-22;10:59:00;7;4;64;250;683
2024-07-22;10:59:00;8;4;72;254;693
2024-07-22;10:59:00;9;5;0;231;676
2024-07-22;10:59:00;10;5;0;244;689
2024-07-22;11:00:00;1;1;59;260;0
2024-07-22;11:00:00;2;1;71;280;0
2024-07-22;11:00:00;3;2;53;242;712
2024-07-22;11:00:00;4;2;0;251;0
2024-07-22;11:00:00;5;3;67;252;663
2024-07-22;11:00:00;6;3;82;267;676
2024-07-22;11:00:00;7;4;66;0;696
2024-07-22;11:00:00;8;4;72;251;0
2024-07-22;11:00:00;9;5;0;253;715
2024-07-22;11:00:00;10;5;69;0;720
2024-07-22;11:01:00;1;1;0;0;701
2024-07-22;11:01:00;2;1;96;273;700
2024-07-22;11:01:00;3;2;0;245;680
2024-07-22;11:01:00;4;2;81;259;696
2024-07-22;11:01:00;5;3;78;239;705
2024-07-22;11:01:00;6;3;85;0;717
2024-07-22;11:01:00;7;4;92;258;713
2024-07-22;11:01:00;8;4;0;0;0
2024-07-22;11:01:00;9;5;69;257;712
2024-07-22;11:01:00;10;5;77;263;718
2024-07-22;11:02:00;1;1;0;236;679
2024-07-22;11:02:00;2;1;0;252;707
2024-07-22;11:02:00;3;2;0;235;652
2024-07-22;11:02:00;4;2;99;247;671
2024-07-22;11:02:00;5;3;91;250;663
2024-07-22;11:02:00;6;3;97;261;691
2024-07-22;11:02:00;7;4;79;246;0
2024-07-22;11:02:00;8;4;0;0;0
2024-07-22;11:02:00;9;5;0;244;707
2024-07-22;11:02:00;10;5;0;262;728
2024-07-22;11:03:00;1;1;74;0;699
2024-07-22;11:03:00;2;1;0;267;0
2024-07-22;11:03:00;3;2;71;0;0
2024-07-22;11:03:00;4;2;84;240;686
2024-07-22;11:03:00;5;3;85;234;704
2024-07-22;11:03:00;6;3;0;0;714
2024-07-22;11:03:00;7;4;63;267;696
2024-07-22;11:03:00;8;4;0;0;717
2024-07-22;11:03:00;9;5;75;222;679
2024-07-22;11:03:00;10;5;94;228;703
2024-07-22;11:04:00;1;1;87;253;0
2024-07-22;11:04:00;2;1;94;265;0
2024-07-22;11:04:00;3;2;0;242;0
2024-07-22;11:04:00;4;2;0;245;0
2024-07-22;11:04:00;5;3;0;0;679
2024-07-22;11:04:00;6;3;82;267;712
2024-07-22;11:04:00;7;4;64;249;684
